amount,hour,customer_age_days,previous_transactions,previous_failures,avg_amount,amount_ratio,transactions_10min,transactions_1h,new_device,new_location,is_weekend,fraud
415.68,12,1596,31,1,1069.74,0.389,0,2,0,0,0,0
1327.55,7,393,35,1,735.54,1.805,1,3,0,0,1,0
580.07,8,333,29,0,690.8,0.84,0,4,0,0,0,0
1271.78,6,1665,28,0,979.72,1.298,1,3,0,0,0,0
1051.65,15,1553,24,0,694.68,1.514,0,0,0,0,1,0
393.21,10,1525,30,1,549.81,0.715,3,5,0,1,0,0
1094.59,8,1272,33,0,738.39,1.482,1,3,0,0,0,0
455.25,20,1253,34,0,450.21,1.011,1,3,0,0,1,0
1888.73,13,1695,30,0,539.78,3.499,0,1,0,0,0,0
378.06,15,1552,23,0,1043.73,0.362,2,3,0,0,1,0
822.47,16,763,35,1,468.94,1.754,1,1,0,0,0,0
533.58,13,820,27,0,799.69,0.667,1,1,0,0,0,0
1950.74,8,454,39,0,777.67,2.508,1,2,0,0,0,0
383.07,14,719,27,0,2220.88,0.172,1,6,0,0,0,0
3234.99,22,328,23,1,747.53,4.328,1,3,0,0,0,0
736.05,17,863,24,0,744.65,0.988,2,3,0,0,1,0
658.28,17,709,24,1,775.96,0.848,2,7,0,0,0,0
1373.25,15,1718,33,0,843.59,1.628,0,3,0,0,0,0
881.09,12,1162,32,0,476.63,1.849,0,3,0,0,0,0
562.54,13,916,31,0,1758.14,0.32,0,2,1,0,0,0
589.79,13,143,29,0,929.93,0.634,2,3,0,0,1,0
683.05,15,1466,23,0,865.61,0.789,5,7,0,0,0,0
613.29,20,731,24,0,695.11,0.882,0,1,0,0,0,0
1402.04,6,67,38,0,781.9,1.793,1,3,0,0,0,0
941.34,14,110,28,1,535.44,1.758,0,1,0,0,0,0
1158.07,10,918,28,0,1442.0,0.803,1,3,0,0,0,0
713.17,22,472,35,1,587.09,1.215,0,2,0,0,1,0
1279.7,8,1511,21,0,962.71,1.329,0,2,0,0,0,0
613.0,7,586,31,1,1118.51,0.548,1,3,0,0,0,0
541.0,17,483,28,0,1517.47,0.357,3,4,0,0,0,0
678.49,10,824,36,2,1071.08,0.633,0,5,0,0,0,0
1965.55,9,1615,32,0,1293.95,1.519,2,3,0,0,0,0
654.08,14,95,31,0,735.5,0.889,0,2,0,0,0,0
670.51,21,674,33,0,428.76,1.564,1,1,0,0,1,0
1012.48,8,1417,27,0,781.11,1.296,0,1,0,1,0,0
835.61,15,906,32,0,924.08,0.904,0,1,0,0,0,0
493.7,12,488,26,1,799.78,0.617,0,3,0,0,0,0
468.84,9,983,30,0,996.69,0.47,1,1,1,0,1,0
1355.52,14,907,30,0,725.77,1.868,2,4,0,0,0,0
467.01,22,444,32,0,1380.53,0.338,0,1,0,0,1,0
1460.27,10,205,32,0,487.4,2.996,0,0,0,0,0,0
694.44,9,1543,24,0,1118.94,0.621,2,5,0,0,1,0
250.2,8,195,24,0,1285.95,0.195,1,2,0,0,0,0
1281.58,16,408,24,1,1532.49,0.836,3,3,0,0,0,0
18351.11,1,1446,35,2,696.39,26.352,8,10,1,1,0,1
1236.66,16,851,30,0,917.21,1.348,0,1,0,0,0,0
694.78,7,713,32,0,1135.95,0.612,0,2,0,0,0,0
738.4,17,1033,28,0,432.92,1.706,0,5,0,0,0,0
699.07,9,1581,28,0,456.59,1.531,2,3,0,0,1,0
603.93,7,314,25,0,897.91,0.673,1,6,0,0,0,0
1047.69,7,948,37,0,1112.93,0.941,0,2,0,0,1,0
802.0,19,1381,27,0,485.89,1.651,1,4,0,0,0,0
695.44,22,1533,24,0,1086.57,0.64,0,2,0,0,0,0
606.94,13,383,27,1,393.79,1.541,0,1,0,0,0,0
973.82,8,1280,30,1,828.37,1.176,1,4,0,0,0,0
1803.03,20,1366,25,2,721.25,2.5,1,2,0,0,0,0
958.57,6,310,28,1,2260.11,0.424,1,1,0,0,0,0
426.12,11,1151,19,0,555.16,0.768,0,1,0,0,0,0
885.84,22,1050,22,1,1033.04,0.858,1,3,0,0,0,0
14732.17,23,1451,25,2,1375.27,10.712,14,29,1,1,0,1
1326.62,18,1369,24,0,457.35,2.901,0,2,1,0,0,0
1192.44,12,248,36,1,728.86,1.636,1,2,0,1,0,0
966.41,10,772,30,0,1639.04,0.59,0,1,0,0,0,0
3987.86,11,400,27,0,389.43,10.24,2,3,0,0,0,0
466.48,20,1208,36,0,899.19,0.519,0,2,0,0,1,0
2037.3,13,570,29,1,606.72,3.358,3,5,0,0,0,0
1217.37,20,474,24,0,671.65,1.813,2,5,0,0,0,0
3170.51,22,551,35,0,459.63,6.898,0,4,0,0,0,0
404.73,18,1297,33,0,1667.34,0.243,2,5,0,0,0,0
2090.69,11,940,21,1,932.39,2.242,2,5,0,0,0,0
2210.4,16,456,36,0,561.21,3.939,0,1,0,0,1,0
823.47,12,1128,24,1,668.01,1.233,0,4,0,0,0,0
562.47,15,831,22,0,464.26,1.212,2,6,0,0,0,0
2886.09,17,250,27,1,631.81,4.568,0,2,0,1,0,0
570.61,22,71,23,0,920.71,0.62,2,7,0,0,1,0
1596.67,19,162,39,1,530.35,3.011,1,2,0,0,1,0
2043.39,13,1449,32,1,456.36,4.478,0,0,0,0,1,0
821.93,20,723,27,0,964.71,0.852,0,1,0,0,0,0
818.89,19,1637,23,0,690.17,1.186,0,1,0,0,1,0
2370.68,10,124,20,0,1211.95,1.956,2,5,0,0,0,0
758.23,7,1770,36,0,985.15,0.77,0,1,0,0,0,0
660.73,13,697,34,0,765.41,0.863,0,1,0,1,0,0
1537.5,23,1742,23,2,859.0,1.79,13,18,1,1,1,1
1663.8,10,255,28,0,827.23,2.011,1,1,0,0,0,0
731.14,22,735,39,2,1077.76,0.678,0,1,0,0,0,0
1381.0,22,190,30,0,522.14,2.645,1,7,0,0,0,0
828.05,6,1122,38,1,1266.0,0.654,1,1,0,0,0,0
17941.04,23,567,31,1,1156.05,15.519,11,27,1,0,1,1
1912.81,10,215,29,0,769.29,2.486,1,3,0,0,1,0
519.31,20,810,19,0,1052.46,0.493,0,0,0,0,1,0
695.63,19,1220,28,0,1113.36,0.625,1,3,0,0,0,0
1235.99,17,537,38,0,791.72,1.561,3,5,0,0,0,0
1946.87,18,651,25,0,1048.16,1.857,1,2,0,0,1,0
955.41,19,451,28,0,817.16,1.169,1,2,0,0,0,0
1010.14,18,1294,35,0,750.69,1.346,0,0,0,0,0,0
1087.56,17,705,21,1,984.61,1.105,1,3,0,0,0,0
554.65,22,933,34,1,1550.8,0.358,1,1,0,0,1,0
699.66,15,515,31,1,429.53,1.629,0,0,0,0,0,0
810.88,7,1037,20,1,1411.81,0.574,0,1,0,0,1,0
1556.99,13,1297,29,0,889.29,1.751,2,4,0,0,0,0
2409.58,17,953,18,0,815.95,2.953,1,1,0,0,0,0
544.28,20,1240,26,0,1066.42,0.51,0,2,0,0,0,0
1335.23,16,774,37,0,564.1,2.367,4,5,0,0,0,0
5064.01,0,939,34,1,361.54,14.007,9,11,1,1,0,1
681.34,9,1181,23,0,261.6,2.604,1,4,1,1,0,0
529.61,20,844,32,1,1270.26,0.417,0,2,0,0,1,0
1018.16,9,1552,25,1,863.98,1.178,1,3,0,0,1,0
650.85,6,915,30,0,900.34,0.723,0,0,0,1,0,0
1102.29,17,630,24,1,1501.9,0.734,0,0,0,0,0,0
517.39,14,983,34,2,897.53,0.576,2,5,0,0,0,0
489.26,17,1197,38,0,1329.14,0.368,0,1,0,0,0,0
1621.92,13,1471,29,1,601.95,2.694,3,4,0,0,1,0
999.67,16,1660,23,1,977.57,1.023,1,1,0,0,1,0
986.97,11,815,35,1,650.6,1.517,1,3,0,0,1,0
679.73,13,244,32,0,851.82,0.798,0,2,0,0,0,0
1362.49,8,1238,25,0,640.99,2.126,0,3,0,0,1,0
812.02,17,1472,29,0,1350.77,0.601,0,4,0,0,1,0
1377.46,16,848,28,1,660.82,2.084,0,3,0,0,0,0
699.66,11,683,32,1,486.76,1.437,1,5,0,0,0,0
500.54,15,529,25,0,1071.18,0.467,0,5,0,0,1,0
602.04,10,1223,30,2,820.68,0.734,0,5,0,0,0,0
1133.24,18,1578,28,0,1335.76,0.848,0,2,0,0,0,0
521.38,16,308,37,0,843.08,0.618,6,6,0,0,0,0
2431.98,17,1572,41,0,612.04,3.974,0,2,0,0,1,0
424.77,16,1025,36,0,1553.63,0.273,1,3,0,0,1,0
826.89,20,1658,26,0,782.24,1.057,0,0,0,0,0,0
1728.53,19,564,29,1,824.93,2.095,2,4,0,0,1,0
1050.55,10,1675,24,0,406.06,2.587,0,5,0,0,0,0
739.48,13,299,23,1,885.24,0.835,3,6,0,0,0,0
1690.5,15,877,23,0,1925.67,0.878,0,0,0,0,1,0
538.75,18,1646,36,0,1230.52,0.438,1,2,0,0,0,0
766.15,6,1120,28,1,802.51,0.955,0,0,0,0,0,0
368.89,21,717,31,0,599.09,0.616,1,2,0,0,1,0
1459.93,11,1704,29,0,429.75,3.397,0,3,0,0,0,0
1221.77,13,247,26,0,1133.28,1.078,1,5,0,0,1,0
1223.43,10,733,24,0,943.19,1.297,0,0,0,0,0,0
964.5,15,415,42,0,745.51,1.294,2,6,0,0,0,0
938.9,10,1314,27,0,893.18,1.051,1,3,0,0,0,0
952.83,21,1322,38,0,1558.81,0.611,2,4,0,0,0,0
1061.78,11,595,28,0,775.29,1.37,2,4,0,0,0,0
964.5,11,93,23,0,903.48,1.068,0,2,0,0,0,0
537.89,6,1682,35,3,1622.11,0.332,1,3,0,0,1,0
259.3,18,349,29,1,3603.4,0.072,1,3,0,0,0,0
2831.08,21,1384,34,0,474.09,5.972,0,0,0,0,1,0
628.52,15,1265,34,1,1227.58,0.512,2,4,0,0,0,0
815.17,21,1421,32,1,534.74,1.524,1,1,0,0,1,0
9891.89,0,329,39,1,462.63,21.382,15,16,1,0,0,1
1080.62,17,824,28,1,847.14,1.276,1,3,0,0,0,0
408.82,20,412,35,1,644.14,0.635,1,4,0,0,0,0
473.13,18,51,28,0,1029.42,0.46,0,3,0,0,0,0
1457.03,8,1129,34,0,1448.73,1.006,2,3,0,0,0,0
1246.77,22,1545,23,0,640.0,1.948,0,0,0,0,0,0
675.88,6,579,28,0,1398.97,0.483,1,1,0,0,1,0
877.67,7,199,24,1,829.32,1.058,2,2,0,0,0,0
917.05,9,1558,31,1,647.35,1.417,0,2,0,0,1,0
1028.81,18,1215,35,0,1006.71,1.022,1,3,0,0,1,0
1131.67,20,130,23,0,1022.53,1.107,2,6,0,0,0,0
4127.54,1,868,18,3,352.67,11.704,7,25,1,1,1,1
1320.13,11,1191,23,1,636.43,2.074,0,2,0,0,1,0
14082.11,23,439,35,4,554.54,25.394,10,24,0,1,0,1
1450.28,17,1302,24,0,1687.69,0.859,0,1,0,0,0,0
1371.81,9,168,29,0,345.86,3.966,1,7,0,1,0,0
1352.79,9,1631,32,1,660.95,2.047,2,3,0,0,0,0
699.18,10,616,29,0,1030.09,0.679,1,2,0,0,0,0
838.64,14,179,31,0,2957.23,0.284,1,6,0,0,0,0
562.13,18,1633,20,0,716.19,0.785,2,2,0,0,1,0
1002.85,14,424,32,0,840.98,1.192,0,1,0,0,0,0
577.79,7,1160,23,1,531.2,1.088,2,6,0,0,0,0
1162.64,10,1041,28,0,1030.87,1.128,3,5,0,0,1,0
1736.65,6,464,21,0,845.08,2.055,1,4,0,0,0,0
897.51,12,1468,31,0,643.08,1.396,3,6,0,0,1,0
666.63,14,1457,30,0,893.17,0.746,1,2,0,0,0,0
1178.17,10,879,38,1,1119.67,1.052,2,6,0,0,0,0
1584.07,6,1166,25,0,432.9,3.659,1,3,0,0,0,0
595.1,7,417,30,2,2216.08,0.269,2,3,0,0,0,0
956.76,17,709,22,0,981.28,0.975,1,2,1,0,0,0
1066.87,13,326,28,0,449.57,2.373,1,3,0,0,1,0
770.54,22,1127,25,0,691.39,1.114,3,3,0,0,0,0
1190.45,15,349,27,0,531.49,2.24,0,4,0,0,0,0
364.79,11,1392,24,0,1705.5,0.214,1,1,0,0,0,0
1084.77,7,1749,26,0,1286.47,0.843,2,3,0,0,0,0
2407.76,18,1272,28,0,704.0,3.42,0,4,0,0,0,0
1221.98,12,485,38,0,706.33,1.73,0,1,0,0,0,0
916.96,16,1380,21,1,973.89,0.942,1,4,0,0,0,0
459.95,13,286,22,0,560.71,0.82,2,5,0,0,1,0
743.45,7,1148,28,1,1457.4,0.51,2,4,0,0,0,0
1064.13,21,1323,33,3,918.77,1.158,3,4,0,0,0,0
945.14,8,261,37,0,1053.32,0.897,1,2,0,0,1,0
455.42,16,116,29,0,1099.85,0.414,2,4,0,0,0,0
1029.78,8,448,23,0,662.13,1.555,1,1,1,0,0,0
560.26,22,1245,30,1,1294.77,0.433,0,1,0,0,1,0
654.59,10,1363,34,0,1009.62,0.648,0,2,0,0,0,0
1470.4,14,159,36,0,813.24,1.808,1,1,0,0,0,0
787.42,7,686,24,0,698.13,1.128,0,1,0,0,0,0
629.29,19,1147,37,1,613.4,1.026,1,2,0,0,0,0
522.4,9,1345,31,0,1010.39,0.517,0,5,0,0,1,0
605.84,7,716,30,0,437.88,1.384,1,2,0,0,0,0
667.31,10,1723,25,0,623.04,1.071,0,1,0,0,1,0
1439.27,15,1340,28,1,485.77,2.963,1,3,0,0,0,0
882.17,11,344,27,1,1710.32,0.516,0,2,0,0,0,0
1741.15,11,116,37,1,991.37,1.756,0,2,0,0,0,0
472.22,7,1761,36,0,1512.5,0.312,0,1,0,0,0,0
1826.21,18,351,24,1,788.0,2.318,2,5,1,0,0,0
826.91,11,1466,34,0,447.95,1.846,1,3,0,0,0,0
792.87,20,1023,23,1,843.11,0.94,4,6,0,0,1,0
787.89,12,1259,27,1,1866.62,0.422,0,2,0,0,0,0
3111.24,18,331,31,0,776.43,4.007,4,5,0,0,0,0
690.77,11,1103,35,0,948.98,0.728,1,1,0,0,0,0
2804.43,7,50,30,0,973.92,2.88,1,2,0,0,0,0
1443.63,16,601,40,1,921.72,1.566,2,2,0,0,0,0
488.9,16,1519,37,0,936.78,0.522,1,2,0,0,0,0
529.06,22,130,27,0,1107.43,0.478,1,4,0,1,0,0
997.86,18,1270,32,0,825.43,1.209,0,1,0,0,1,0
950.59,16,1060,29,0,887.88,1.071,0,3,0,0,0,0
721.2,6,142,38,0,803.26,0.898,0,2,0,0,0,0
668.89,20,346,23,0,1371.41,0.488,1,5,0,0,0,0
2104.53,8,180,31,1,752.87,2.795,2,2,0,0,0,0
977.16,18,697,24,0,710.36,1.376,0,1,0,0,1,0
1162.87,17,667,22,0,701.31,1.658,0,7,0,0,0,0
957.7,19,710,37,0,531.82,1.801,1,2,0,0,0,0
919.51,11,580,19,1,720.85,1.276,1,3,0,0,0,0
2936.51,14,1781,27,0,1238.3,2.371,1,3,0,0,0,0
1230.54,7,534,34,0,554.97,2.217,1,4,0,0,0,0
3814.86,12,1426,34,0,842.17,4.53,2,4,0,0,0,0
1377.6,21,536,42,0,540.31,2.55,1,3,0,0,0,0
627.18,9,1391,30,0,1046.77,0.599,1,2,0,0,1,0
1779.49,22,716,32,0,944.7,1.884,0,1,0,0,0,0
860.7,6,1613,27,0,1097.11,0.785,1,4,0,0,1,0
2076.84,12,971,34,0,830.28,2.501,0,2,0,0,1,0
619.04,12,1187,30,0,581.76,1.064,0,1,0,0,0,0
375.51,22,349,31,0,1196.14,0.314,1,5,0,0,0,0
949.72,15,1084,20,0,821.39,1.156,1,3,0,0,0,0
2012.91,20,143,28,0,1152.49,1.747,0,4,0,0,0,0
634.71,20,186,37,0,494.28,1.284,1,4,0,0,0,0
1235.11,15,507,24,0,513.63,2.405,0,3,0,0,0,0
619.75,18,1714,37,1,931.92,0.665,1,1,0,0,1,0
1509.15,18,1134,24,1,910.63,1.657,1,2,0,0,0,0
734.54,14,1541,23,0,538.21,1.365,0,2,0,0,0,0
1040.6,21,1443,28,0,724.95,1.435,0,1,0,0,0,0
747.53,13,185,27,0,1253.28,0.596,0,0,0,0,0,0
594.25,18,534,21,0,1006.87,0.59,0,0,0,0,0,0
311.85,11,1436,24,0,574.7,0.543,2,3,0,0,0,0
439.25,11,44,26,1,810.51,0.542,1,1,0,0,0,0
6445.51,2,801,40,2,1588.72,4.057,11,30,1,1,1,1
1149.2,9,1029,20,0,1001.32,1.148,1,5,0,0,1,0
2489.16,19,1596,26,0,697.72,3.568,2,3,0,0,0,0
674.59,13,1108,35,0,604.93,1.115,3,6,0,0,0,0
632.49,17,43,33,1,773.84,0.817,1,3,0,0,0,0
433.22,9,859,30,1,864.47,0.501,2,3,0,0,0,0
1437.35,17,1265,21,0,954.55,1.506,1,4,0,0,1,0
1229.43,6,1378,23,1,2342.4,0.525,1,3,0,0,1,0
1148.38,17,671,21,0,659.94,1.74,2,4,0,0,1,0
1085.25,13,1760,27,0,458.34,2.368,2,3,0,0,0,0
731.22,8,1671,35,0,1370.79,0.533,1,3,1,1,1,0
1895.32,11,1728,34,0,670.58,2.826,1,4,0,0,0,0
585.71,6,792,21,0,880.02,0.666,0,4,0,0,0,0
691.87,7,885,40,1,1185.52,0.584,2,2,0,0,1,0
513.38,19,702,28,3,852.37,0.602,0,3,0,0,0,0
836.41,20,1495,17,1,1208.29,0.692,1,3,0,1,0,0
586.13,20,894,35,1,1737.81,0.337,1,3,1,0,0,0
635.14,8,1749,24,0,1041.06,0.61,1,3,0,0,0,0
464.09,15,312,30,0,1017.18,0.456,1,3,0,0,1,0
529.99,16,420,38,0,1716.41,0.309,1,4,0,0,0,0
370.66,11,1154,27,0,697.98,0.531,1,3,0,0,1,0
6900.31,2,462,32,2,459.13,15.029,12,25,1,1,1,1
558.79,10,588,35,0,898.07,0.622,0,1,0,0,0,0
2178.0,22,1038,26,0,1036.41,2.101,0,4,0,0,1,0
1511.47,10,828,27,1,267.25,5.656,1,5,0,0,0,0
932.92,10,868,31,0,1518.63,0.614,1,3,0,0,0,0
1228.51,19,1333,32,1,537.05,2.288,2,5,0,1,0,0
1439.68,10,1390,28,1,832.96,1.728,0,3,0,0,0,0
683.88,21,1011,22,0,1195.03,0.572,3,4,0,0,1,0
802.79,16,607,28,1,751.85,1.068,1,3,0,0,0,0
1624.52,21,173,20,1,537.95,3.02,1,3,0,0,0,0
1683.33,15,1406,21,0,886.17,1.9,0,1,0,0,1,0
587.46,22,1615,39,0,2226.75,0.264,1,2,0,1,0,0
3174.09,19,657,32,0,452.16,7.02,2,3,0,0,0,0
426.69,19,1097,41,0,458.78,0.93,2,2,0,0,1,0
255.44,8,197,28,1,552.66,0.462,1,2,0,0,0,0
2315.54,19,964,23,1,589.6,3.927,1,3,1,0,0,0
1340.48,11,732,27,1,787.68,1.702,0,4,0,0,0,0
994.23,20,1732,27,3,2051.76,0.485,3,4,1,0,1,0
1401.84,6,31,15,1,1031.98,1.358,2,3,1,0,1,0
618.04,7,712,34,0,621.69,0.994,1,7,0,0,0,0
345.2,18,889,35,0,920.26,0.375,1,3,0,0,0,0
701.12,7,122,25,0,942.82,0.744,1,2,0,0,0,0
611.87,11,1070,23,0,1971.85,0.31,1,2,0,0,0,0
521.31,13,1323,26,0,838.29,0.622,2,3,1,0,0,0
644.52,10,1792,37,1,530.08,1.216,1,3,0,0,0,0
649.52,18,1468,25,0,1100.9,0.59,0,4,0,0,0,0
692.58,16,329,26,0,520.38,1.331,1,4,0,0,1,0
1107.21,17,495,24,0,811.16,1.365,1,2,0,0,1,0
1220.25,10,1710,30,0,1004.26,1.215,2,3,0,0,0,0
1058.64,6,1354,23,0,1021.78,1.036,1,4,0,0,0,0
221.96,6,1204,28,0,1116.91,0.199,1,2,0,0,0,0
513.1,10,1616,28,1,1071.84,0.479,3,5,0,0,0,0
516.95,10,1775,34,0,1234.08,0.419,2,3,1,0,0,0
1733.99,16,1104,35,1,353.96,4.899,0,4,0,0,1,0
563.04,20,1408,26,1,748.43,0.752,0,2,0,0,0,0
316.24,10,983,24,0,1363.4,0.232,2,5,0,0,0,0
1311.53,16,743,31,0,442.7,2.963,0,2,0,1,0,0
944.06,21,1678,25,1,882.05,1.07,0,2,0,0,0,0
3579.3,14,1436,34,0,482.48,7.418,3,4,0,0,0,0
420.05,9,1459,22,1,974.59,0.431,1,4,0,0,1,0
796.42,14,379,24,0,974.21,0.818,1,1,0,1,0,0
507.55,7,1005,22,0,896.94,0.566,0,1,0,0,0,0
508.1,22,313,34,1,670.74,0.758,0,2,0,0,0,0
571.07,21,1216,27,0,533.21,1.071,0,1,0,0,0,0
490.73,6,490,37,0,1324.92,0.37,0,7,0,0,0,0
994.5,10,34,19,0,664.98,1.496,0,3,0,0,0,0
929.5,8,79,32,0,839.36,1.107,3,6,0,0,1,0
882.41,20,54,25,0,929.05,0.95,1,6,0,0,0,0
1803.62,20,284,28,0,512.83,3.517,4,5,0,0,1,0
1220.43,11,509,27,1,852.6,1.431,2,6,0,0,1,0
1421.55,15,430,28,0,1119.17,1.27,0,3,0,0,0,0
981.21,17,1366,34,0,949.65,1.033,0,2,0,0,0,0
1064.28,22,1398,30,0,704.63,1.51,0,3,0,0,1,0
1495.53,19,449,30,0,597.87,2.501,1,3,1,0,1,0
478.78,17,1264,26,0,704.5,0.68,1,3,0,0,0,0
626.56,13,944,25,0,546.7,1.146,0,1,0,0,0,0
934.72,18,1594,28,0,1292.5,0.723,1,1,0,0,0,0
918.59,16,412,33,0,1030.98,0.891,1,6,0,0,0,0
410.89,15,1251,23,0,1593.19,0.258,2,5,0,0,0,0
1365.29,9,1790,36,1,958.44,1.424,2,4,0,0,1,0
1981.68,6,99,32,1,1003.76,1.974,2,4,0,0,0,0
18902.46,3,1729,37,5,871.63,21.686,6,22,1,1,0,1
613.21,21,1561,35,0,2237.81,0.274,4,6,0,0,0,0
1432.91,22,1165,36,3,783.82,1.828,0,0,0,0,0,0
719.28,14,644,36,3,948.65,0.758,0,2,0,0,1,0
933.34,22,576,17,0,1351.61,0.691,0,5,0,0,0,0
1646.04,6,79,31,0,1200.23,1.371,1,2,0,0,0,0
1876.85,19,1029,39,0,1289.94,1.455,2,4,0,0,0,0
704.08,9,425,36,0,494.59,1.424,0,3,0,0,0,0
674.78,12,1242,24,0,546.69,1.234,1,2,0,0,1,0
15323.84,2,552,29,1,507.84,30.174,14,25,1,1,0,1
4715.7,23,521,26,3,566.35,8.326,11,18,1,1,0,1
172.37,10,390,29,0,783.64,0.22,1,3,0,0,1,0
1143.65,15,1378,26,0,829.58,1.379,0,0,0,0,0,0
577.81,6,1626,36,0,1112.64,0.519,0,3,0,0,0,0
767.89,9,432,28,0,397.92,1.93,1,3,0,0,0,0
1244.19,10,1769,26,0,361.3,3.444,1,3,0,0,0,0
324.76,7,1548,35,1,1794.66,0.181,0,1,0,0,1,0
1366.95,21,364,30,0,506.49,2.699,1,2,0,0,0,0
390.21,13,529,39,0,1326.01,0.294,2,4,0,0,0,0
596.73,16,1220,19,0,1338.23,0.446,0,2,0,0,1,0
1069.55,15,237,26,0,1513.5,0.707,0,1,0,0,1,0
456.35,11,433,23,0,1309.89,0.348,0,1,0,0,1,0
457.22,10,241,29,0,841.18,0.544,1,3,0,0,0,0
1079.49,7,983,36,0,613.98,1.758,0,3,0,0,1,0
1201.26,19,471,26,1,805.74,1.491,0,1,0,1,0,0
814.26,18,781,29,0,606.45,1.343,1,3,0,0,0,0
1262.38,17,52,28,0,1163.69,1.085,0,1,0,0,1,0
8230.41,18,1489,29,0,683.57,12.04,0,0,0,1,0,0
395.67,19,1078,24,0,1846.43,0.214,2,4,0,0,1,0
262.0,6,1042,19,0,765.28,0.342,3,6,0,0,0,0
20268.29,4,986,34,1,1338.54,15.142,8,22,1,0,1,1
468.52,22,754,30,0,801.78,0.584,1,4,1,0,0,0
1100.2,20,557,33,0,783.6,1.404,0,2,0,0,0,0
1253.79,10,569,29,1,1077.02,1.164,0,4,0,0,0,0
880.89,16,661,26,0,802.4,1.098,1,4,0,0,1,0
1046.09,10,797,29,1,577.8,1.81,2,6,0,0,0,0
2298.74,8,1528,29,0,907.43,2.533,0,2,0,1,1,0
641.17,11,783,26,0,872.15,0.735,2,2,0,0,0,0
1812.08,11,451,32,1,692.87,2.615,1,6,0,0,1,0
436.82,22,1000,30,0,829.07,0.527,0,1,0,0,0,0
1089.0,13,822,34,0,849.61,1.282,1,4,0,0,0,0
1173.49,20,1423,28,1,922.1,1.273,0,0,0,0,1,0
860.94,22,1729,26,0,954.51,0.902,1,5,0,0,0,0
1530.91,16,415,23,2,1042.92,1.468,3,6,0,0,1,0
919.48,14,1556,35,0,504.45,1.823,2,3,0,0,0,0
1078.01,14,1572,34,0,460.33,2.342,0,2,0,0,0,0
608.94,19,1317,30,2,800.11,0.761,0,1,0,0,0,0
518.52,11,551,33,0,690.29,0.751,1,4,0,0,1,0
511.44,13,1796,35,0,1019.05,0.502,1,1,0,0,0,0
640.88,11,785,28,0,1219.58,0.525,1,2,0,0,0,0
443.79,10,1188,29,0,560.52,0.792,0,4,0,0,1,0
2507.99,11,1538,32,1,1371.82,1.828,2,5,0,0,0,0
757.92,7,554,40,1,1402.39,0.54,1,3,0,0,0,0
893.37,20,1319,27,0,1119.0,0.798,1,4,0,0,0,0
477.59,20,150,20,1,942.35,0.507,1,3,0,0,0,0
15341.35,0,406,32,2,426.98,35.93,5,12,1,1,0,1
780.45,18,1065,24,0,868.31,0.899,1,4,0,0,1,0
649.34,12,896,18,0,834.2,0.778,0,2,0,0,0,0
683.08,14,187,28,0,1034.56,0.66,0,4,0,0,0,0
799.47,22,1186,23,1,987.9,0.809,1,1,0,0,1,0
4361.11,3,1445,34,5,931.69,4.681,13,18,1,0,0,1
428.26,9,1104,30,0,645.68,0.663,0,1,0,0,1,0
1441.03,20,361,27,0,955.64,1.508,2,2,0,0,0,0
486.57,7,612,31,0,1214.41,0.401,0,3,0,0,1,0
1401.35,19,373,22,0,1451.08,0.966,1,3,0,0,0,0
431.94,12,267,31,0,625.91,0.69,1,1,0,0,0,0
987.6,18,162,27,1,1254.45,0.787,1,3,0,0,0,0
511.12,22,1464,27,0,955.48,0.535,0,2,0,0,1,0
601.67,15,768,30,0,795.69,0.756,1,1,0,0,0,0
1169.78,6,1528,26,0,492.36,2.376,0,1,0,0,0,0
1719.05,14,1533,29,0,1170.54,1.469,2,3,0,0,0,0
2446.46,7,457,36,0,479.09,5.106,0,1,0,0,1,0
4794.77,0,174,27,1,691.93,6.93,6,11,0,1,0,1
895.16,11,506,23,0,889.53,1.006,1,3,0,0,0,0
5174.53,23,400,28,3,1757.08,2.945,6,15,1,0,0,1
335.58,22,733,32,0,967.97,0.347,1,4,1,0,0,0
1262.92,11,73,23,0,534.8,2.361,2,5,0,0,0,0
781.04,11,1213,31,0,1131.29,0.69,0,3,0,0,0,0
902.33,20,517,28,0,1304.59,0.692,0,2,0,0,0,0
7375.57,3,169,27,2,823.04,8.961,5,15,1,1,1,1
604.96,14,1462,40,1,1670.29,0.362,0,5,0,0,0,0
1302.66,20,1790,32,0,867.1,1.502,0,1,0,0,0,0
2293.23,10,450,28,0,462.84,4.955,2,4,0,0,1,0
464.09,17,1035,26,0,405.52,1.144,2,5,0,0,0,0
320.31,11,1009,23,0,663.79,0.483,1,2,0,0,0,0
11684.29,4,907,27,2,918.36,12.723,5,14,1,0,0,1
605.0,12,509,25,0,1004.81,0.602,0,3,0,0,1,0
1721.62,8,739,25,0,571.23,3.014,1,4,0,1,0,0
1186.0,22,1014,32,1,844.71,1.404,1,2,0,0,0,0
2546.79,10,559,25,0,409.27,6.223,2,3,0,0,0,0
1624.24,21,371,26,0,548.34,2.962,2,3,0,0,0,0
951.12,19,1037,26,0,765.76,1.242,1,3,0,0,0,0
973.76,12,871,23,1,627.78,1.551,2,3,0,0,1,0
1113.44,19,1532,30,0,501.63,2.22,1,2,0,0,0,0
